SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-17-2022,Single Family Residential,69 Maunaleo Pl,Wailuku,HI,96793,1230000,4.0,3.0,Wailuku,1874.0,6656.0,2005.0,,656.0,82.0,Sold,,,https://www.redfin.com/HI/Wailuku/69-Maunaleo-Pl-96793/home/71651972,RAM MLS,394234.0,N,Y,20.8718013,-156.5047873
PAST SALE,October-24-2022,Single Family Residential,85 Hakalani Pl,Wailuku,HI,96793-3108,975000,4.0,3.0,Wailuku,2279.0,8886.0,2006.0,,428.0,86.0,Sold,,,https://www.redfin.com/HI/Wailuku/85-Hakalani-Pl-96793/home/71664915,RAM MLS,396199.0,N,Y,20.8719291,-156.5038572
PAST SALE,August-21-2022,Single Family Residential,757 Papua St,Wailuku,HI,96793,950000,3.0,2.0,Wailuku,1401.0,7026.0,1999.0,,678.0,72.0,Sold,,,https://www.redfin.com/HI/Wailuku/757-Papua-St-96793/home/71635788,RAM MLS,396281.0,N,Y,20.8743369,-156.5005552
PAST SALE,September-29-2022,Single Family Residential,733 Papua St,Wailuku,HI,96793,880000,3.0,2.0,Wailuku,1144.0,7026.0,1999.0,,769.0,,Sold,,,https://www.redfin.com/HI/Wailuku/733-Papua-St-96793/home/71637092,HiCentral MLS,202216427.0,N,Y,20.8748381,-156.5006947
PAST SALE,October-18-2022,Single Family Residential,36 Palekaiko Pl,Wailuku,HI,96793-2937,1075000,3.0,3.0,Wailuku,2091.0,6425.0,2004.0,,514.0,,Sold,,,https://www.redfin.com/HI/Wailuku/36-Palekaiko-Pl-96793/home/71647172,RAM MLS,397181.0,N,Y,20.8738663,-156.502741
PAST SALE,August-25-2022,Single Family Residential,22 Ololi Pl,Wailuku,HI,96753,829000,3.0,2.0,Wailuku,1248.0,6103.0,1979.0,,664.0,,Sold,,,https://www.redfin.com/HI/Wailuku/22-Ololi-Pl-96793/home/71675563,RAM MLS,396216.0,N,Y,20.8513521,-156.5048803
PAST SALE,August-21-2022,Vacant Land,47-073 Lihikai Dr,Kaneohe,HI,96744,1000000,0.0,,Matson Point,,10314.0,,,,,Sold,,,https://www.redfin.com/HI/Kaneohe/47-73-Lihikai-Dr-96744/home/64003799,HiCentral MLS,202212599.0,N,Y,21.4586524,-157.8335301
PAST SALE,September-28-2022,Single Family Residential,28-258 Akaka Falls Rd,Honomu,HI,96728,722000,2.0,2.0,Honomu,1408.0,47132.0,2012.0,,513.0,,Sold,,,https://www.redfin.com/HI/Honomu/28-258-Akaka-Falls-Rd-96728/home/166596513,HI Information Service,663762.0,N,Y,19.8662186,-155.1160145
PAST SALE,October-12-2022,Vacant Land,9544 Keolewa St,Waimea,HI,96796,345000,,,Ili Of Kikiaola & Kikiaola,,6922.0,,,,,Sold,,,https://www.redfin.com/HI/Waimea/9544-Keolewa-St-96796/home/88640445,HI Information Service,665805.0,N,Y,21.961517,-159.669771
PAST SALE,September-30-2022,Single Family Residential,28-1121 Pua St,Honomu,HI,96728,460000,4.0,2.5,Honomu Country Estates,1768.0,8522.0,1986.0,,260.0,,Sold,,,https://www.redfin.com/HI/Honomu/28-1121-Pua-ST-96728/home/180702784,HI Information Service,663776.0,N,Y,19.87406549,-155.11086265
PAST SALE,October-17-2022,Single Family Residential,25-186 Malumalu St,Hilo,HI,96720,510000,3.0,2.0,Kaumana City Subdivision,1254.0,7500.0,1991.0,,407.0,,Sold,,,https://www.redfin.com/HI/Hilo/25-186-Malumalu-St-96720/home/114096781,HI Information Service,663945.0,N,Y,19.6866477,-155.1824541
PAST SALE,September-15-2022,Condo/Co-op,111 Kahului Beach Rd Unit B-214,Kahului,HI,96732,210000,2.0,1.5,Kahului,787.0,327136.0,1974.0,,267.0,585.0,Sold,,,https://www.redfin.com/HI/Kahului/111-Kahului-Beach-Rd-96732/unit-B214/home/71705907,RAM MLS,395888.0,N,Y,20.8911039,-156.4749077
PAST SALE,August-23-2022,Vacant Land,Elepaio Rd,Kekaha,HI,96752,301000,,,Kekaha House Lots,,7295.0,,,,,Sold,,,https://www.redfin.com/HI/KEKAHA/ELEPAIO-RD-96752/home/88641071,HI Information Service,651710.0,N,Y,21.967071,-159.714066
PAST SALE,October-31-2022,Single Family Residential,4481-A Iona Rd,Hanapepe,HI,96716,510000,3.0,1.0,Hanapepe Tract,1336.0,4200.0,1942.0,,382.0,,Sold,,,https://www.redfin.com/HI/Hanapepe/4481-Iona-Rd-96716/home/88642575,HI Information Service,666238.0,N,Y,21.9085521,-159.5901531
PAST SALE,October-24-2022,Single Family Residential,28-2869 Kaakepa St,Pepeekeo,HI,96783,455000,3.0,1.5,Kulaimano Heights Subdivision,932.0,10125.0,1971.0,,488.0,,Sold,,,https://www.redfin.com/HI/Pepeekeo/28-2869-Kaakepa-St-96783/home/79167554,HI Information Service,665571.0,N,Y,19.8322833,-155.1017824
PAST SALE,October-3-2022,Condo/Co-op,77-6469 Alii Dr #227,Kailua-kona,HI,96740,669000,2.0,2.0,Pahoehoe 1st - Kapalaalaea 2nd (beach Sec),1010.0,,1977.0,,662.0,971.0,Sold,,,https://www.redfin.com/HI/Kailua-Kona/77-6469-Alii-Dr-96740/unit-227/home/88433182,HI Information Service,660490.0,N,Y,19.5941493,-155.9701345
PAST SALE,August-26-2022,Vacant Land,77-6307 Kaumalumalu Dr,Holualoa,HI,96740,900000,,,Estates At Holualoa,,223419.0,,,,221.0,Sold,,,https://www.redfin.com/HI/Holualoa/77-6307-Kaumalumalu-Dr-96725/home/148303708,HI Information Service,660925.0,N,Y,19.599909,-155.954716
PAST SALE,September-28-2022,Single Family Residential,4481-B Iona Rd,Hanapepe,HI,96716,635000,3.0,1.0,Hanapepe Tract,1115.0,8936.0,1947.0,,570.0,,Sold,,,https://www.redfin.com/HI/Hanapepe/4481-Iona-Rd-96716/home/88642574,HI Information Service,665628.0,N,Y,21.9085521,-159.5901531
PAST SALE,October-3-2022,Multi-Family (2-4 Unit),4478 Puolo Rd,Hanapepe,HI,96716,1515000,6.0,4.0,Hanapepe Town Lots,2636.0,10421.0,2008.0,,575.0,,Sold,,,https://www.redfin.com/HI/Hanapepe/4478-Puolo-Rd-96716/home/179666270,HI Information Service,662012.0,N,Y,21.9075834,-159.5922943
PAST SALE,October-30-2022,Single Family Residential,47-107 Honekoa St,Kaneohe,HI,96744,975000,3.0,1.0,Lulani Ocean,856.0,7500.0,1961.0,,1139.0,,Sold,,,https://www.redfin.com/HI/Kaneohe/47-107-Honekoa-St-96744/home/88553620,HiCentral MLS,202214661.0,N,Y,21.452711,-157.825379
PAST SALE,November-10-2022,Vacant Land,1316 Ainaola Dr,Hilo,HI,96720,350000,,,Waiakea Homesteads 2nd Series,,132422.0,,,,,Sold,,,https://www.redfin.com/HI/Hilo/1316-Ainaola-Dr-96720/home/181752393,HI Information Service,665144.0,N,Y,19.6644565,-155.1107177
PAST SALE,September-15-2022,Single Family Residential,650 Pona Way,Kahului,HI,96732,900000,3.0,1.5,Kahului,864.0,6490.0,1978.0,,1042.0,,Sold,,,https://www.redfin.com/HI/Kahului/650-Pona-Way-96732/home/88597388,RAM MLS,395881.0,N,Y,20.8745387,-156.4823251
PAST SALE,August-18-2022,Vacant Land,3581 Hanapepe Rd,Hanapepe,HI,96716,349000,,,Hanapepe Town Lots,,8713.0,,,,,Sold,,,https://www.redfin.com/HI/Hanapepe/3581-Hanapepe-Rd-96716/home/168164244,HI Information Service,663774.0,N,Y,21.9104936,-159.5924505
PAST SALE,November-8-2022,Vacant Land,1316 Ainaola Dr Lot 1006,Hilo,HI,96720,350000,0.0,,Waiakea Hmstd,,132422.0,,,,,Sold,,,https://www.redfin.com/HI/Hilo/1316-Ainaola-Dr-96720/unit-1006/home/181756454,HiCentral MLS,202219403.0,N,Y,19.6644565,-155.1107177
PAST SALE,October-19-2022,Single Family Residential,177 Malia St,Hilo,HI,96720,537000,3.0,2.0,Sportsmans Paradise Lots,1805.0,15289.0,1971.0,,298.0,,Sold,,,https://www.redfin.com/HI/Hilo/177-Malia-St-96720/home/88413465,HI Information Service,664935.0,N,Y,19.6674914,-155.0888398
PAST SALE,October-7-2022,Single Family Residential,131 Kuleana Lp,Hilo,HI,96720,525000,3.0,2.0,Waiakea Homesite Subdivision,1176.0,15001.0,1975.0,,446.0,,Sold,,,https://www.redfin.com/HI/Hilo/131-Kuleana-Loop-96720/home/88414230,HI Information Service,664693.0,N,Y,19.6756659,-155.1029877
PAST SALE,November-8-2022,Single Family Residential,296 S Papa St,Kahului,HI,96732,1000000,3.0,2.0,Kahului,1434.0,8150.0,1964.0,,697.0,,Sold,,,https://www.redfin.com/HI/Kahului/296-S-Papa-Ave-96732/home/88596018,RAM MLS,397323.0,N,Y,20.881185,-156.4859525
PAST SALE,August-17-2022,Single Family Residential,28-184 Honomu Rd,Honomu,HI,96728,370000,2.0,2.0,Honomu Village,748.0,10699.0,1966.0,,495.0,,Sold,,,https://www.redfin.com/HI/Honomu/28-184-Honomu-Rd-96728/home/79176012,HI Information Service,660543.0,N,Y,19.8714928,-155.1133257
PAST SALE,November-1-2022,Single Family Residential,47-540 Ahuimanu Rd,Kaneohe,HI,96744,1550000,3.0,1.5,Ahuimanu Area,1104.0,128502.0,1986.0,,1404.0,,Sold,,,https://www.redfin.com/HI/Kaneohe/47-540-Ahuimanu-Rd-96744/home/166904846,HiCentral MLS,202223721.0,N,Y,21.4401264,-157.8408642
PAST SALE,August-25-2022,Single Family Residential,39 Hoomalu St,Hilo,HI,96720,477000,3.0,1.5,Hoomalu Street Subdivision,1346.0,15000.0,1965.0,,354.0,,Sold,,,https://www.redfin.com/HI/Hilo/39-Hoomalu-St-96720/home/88413809,HI Information Service,661058.0,N,Y,19.6740487,-155.0933223
PAST SALE,August-18-2022,Single Family Residential,1175 Komohana St,Hilo,HI,96720,600000,4.0,2.0,Crescent Heights,1044.0,48395.0,1951.0,,575.0,,Sold,,,https://www.redfin.com/HI/Hilo/1175-Komohana-St-96720/home/88411505,HI Information Service,661627.0,N,Y,19.6881629,-155.0896833
PAST SALE,August-29-2022,Vacant Land,1178 Komohana St,Hilo,HI,96720,245000,,,Komohana Street Lots,,15000.0,,,,,Sold,,,https://www.redfin.com/HI/Hilo/1178-Komohana-St-96720/home/88414111,HI Information Service,663326.0,N,Y,19.6879199,-155.090369
PAST SALE,August-21-2022,Multi-Family (5+ Unit),47-022 Lihikai Dr,Kaneohe,HI,96744,2125000,11.0,,Matson Point,4960.0,7513.0,2001.0,,428.0,,Sold,,,https://www.redfin.com/HI/Kaneohe/47-022-Lihikai-Dr-96744/home/88553086,HiCentral MLS,202212243.0,N,Y,21.4612052,-157.8331621
PAST SALE,August-18-2022,Vacant Land,985 Ho'olala St,Hilo,HI,96720,230000,,,Waiakea Nani Estates,,15005.0,,,,,Sold,,,https://www.redfin.com/HI/Hilo/985-Ho-Olala-St-96720/home/181149017,HI Information Service,664667.0,N,Y,19.6708845,-155.0973423
PAST SALE,August-18-2022,Vacant Land,975 Ho'olala St,Hilo,HI,96720,230000,,,Waiakea Nani Estates,,15024.0,,,,,Sold,,,https://www.redfin.com/HI/Hilo/975-Ho-Olala-St-96720/home/181149018,HI Information Service,664669.0,N,Y,19.6708845,-155.0973423
PAST SALE,October-28-2022,Vacant Land,1011 Hoolala St,Hilo,HI,96720,230000,,,Waiakea Nani Estates,,15021.0,,,,,Sold,,,https://www.redfin.com/HI/Hilo/1011-Ho-Olala-St-96720/home/182536922,HI Information Service,666272.0,N,Y,19.6706513,-155.0973271
PAST SALE,October-18-2022,Single Family Residential,5092 Ikaika Pl,Hanapepe,HI,96716,1050000,4.0,3.0,Cliffside At Hanapepe,1752.0,18220.0,2003.0,,599.0,,Sold,,,https://www.redfin.com/HI/Hanapepe/5092-Ikaika-Pl-96716/home/88642378,HI Information Service,664453.0,N,Y,21.9242755,-159.5868831
PAST SALE,September-22-2022,Single Family Residential,734 Onehee Ave,Kahului,HI,96732,1025000,3.0,2.0,Kihei/wluku/kaha,950.0,9370.0,1973.0,,1079.0,,Sold,,,https://www.redfin.com/HI/Kahului/734-Onehee-Ave-96732/home/88596306,HiCentral MLS,202212726.0,N,Y,20.8762744,-156.4840458
PAST SALE,October-20-2022,Single Family Residential,46 Alawa Pl Lot 17,Kahului,HI,96732,983315,3.0,2.5,Kahului,1969.0,7597.0,2022.0,,499.0,102.0,Sold,,,https://www.redfin.com/HI/Kahului/46-Alawa-PL-96732/unit-17/home/175753945,RAM MLS,392375.0,N,Y,20.8701250476752,-156.488278134918
PAST SALE,September-29-2022,Single Family Residential,34 Alawa Pl Lot 20,Kahului,HI,96732,978875,3.0,2.5,Kahului,1998.0,5323.0,2022.0,,490.0,102.0,Sold,,,https://www.redfin.com/HI/Kahului/34-Alawa-PL-96732/unit-20/home/176138999,RAM MLS,392676.0,N,Y,20.8696037508817,-156.488449796295
PAST SALE,October-6-2022,Single Family Residential,38 Alawa Pl Lot 19,Kahului,HI,96732,875600,3.0,2.0,Kahului,1385.0,5192.0,2022.0,,632.0,102.0,Sold,,,https://www.redfin.com/HI/Kahului/38-Alawa-PL-96732/unit-19/home/176139014,RAM MLS,392677.0,N,Y,20.8697441001963,-156.488433703041
PAST SALE,October-13-2022,Single Family Residential,42 Alawa Pl Lot 18,Kahului,HI,96732,906775,3.0,2.0,Kahului,1560.0,5798.0,2022.0,,581.0,102.0,Sold,,,https://www.redfin.com/HI/Kahului/42-Alawa-PL-96732/unit-18/home/176203065,RAM MLS,392740.0,N,Y,20.8699044992525,-156.48829959259
PAST SALE,September-11-2022,Single Family Residential,125 Kanoa St,Wailuku,HI,96793,940000,4.0,2.0,Wailuku,1536.0,6756.0,1951.0,,612.0,,Sold,,,https://www.redfin.com/HI/Wailuku/125-Kanoa-St-96793/home/71642231,RAM MLS,395887.0,N,Y,20.886502,-156.4991135
PAST SALE,August-22-2022,Single Family Residential,2168 Ulu Pl,Wailuku,HI,96793,795000,2.0,1.0,Wailuku,854.0,6307.0,1941.0,,931.0,,Sold,,,https://www.redfin.com/HI/Wailuku/2168-Ulu-Pl-96793/home/88591622,RAM MLS,396074.0,N,Y,20.8836809,-156.5040897
PAST SALE,October-6-2022,Single Family Residential,325 Kiele St,Wailuku,HI,96793,769000,3.0,1.5,Wailuku,1208.0,8185.0,1964.0,,637.0,,Sold,,,https://www.redfin.com/HI/Wailuku/325-Kiele-St-96793/home/88591624,RAM MLS,396889.0,N,Y,20.8839635,-156.5042292
PAST SALE,September-27-2022,Single Family Residential,4405 Olali St,Eleele,HI,96705,800000,3.0,2.0,Port Allen Residential Subdiv,1163.0,6000.0,2007.0,,688.0,29.0,Sold,,,https://www.redfin.com/HI/Eleele/4405-Olali-St-96705/home/88637853,HI Information Service,664355.0,N,Y,21.9034716,-159.5869412
PAST SALE,August-17-2022,Single Family Residential,1447 Kaumana Dr,Hilo,HI,96720,390000,3.0,1.0,Ponohawai Homesteads,900.0,15929.0,1943.0,,433.0,,Sold,,,https://www.redfin.com/HI/Hilo/1447-Kaumana-Dr-96720/home/88417298,HI Information Service,662868.0,N,Y,19.688355,-155.128384
PAST SALE,October-31-2022,Vacant Land,Waimea Canyon Dr,Waimea,HI,96796,425000,,,Ili Of Kikiaola & Kikiaola,,16299.0,,,,,Sold,,,https://www.redfin.com/HI/WAIMEA/WAIMEA-CANYON-DR-96796/home/88640546,HI Information Service,663870.0,N,Y,21.963432,-159.667534
PAST SALE,August-23-2022,Single Family Residential,4656-A Awawa Rd #1,Hanapepe,HI,96716,685000,2.0,1.0,Hanapepe,964.0,10478.0,1967.0,,711.0,,Sold,,,https://www.redfin.com/HI/Hanapepe/4656-Awawa-Rd-96716/unit-1/home/180598295,HI Information Service,658840.0,N,Y,21.9125416,-159.5890359
PAST SALE,August-23-2022,Single Family Residential,102 Papahi Loop,Kahului,HI,96732-2585,1075000,3.0,3.0,Kahului,1839.0,5210.0,2005.0,,585.0,,Sold,,,https://www.redfin.com/HI/Kahului/102-Papahi-Loop-96732/home/71633637,RAM MLS,396448.0,N,Y,20.8623915,-156.4817671
PAST SALE,September-22-2022,Single Family Residential,63 Nakoa Dr,Wailuku,HI,96793,700000,4.0,2.0,Wailuku,1848.0,9749.0,1952.0,,379.0,,Sold,,,https://www.redfin.com/HI/Wailuku/63-Nakoa-Dr-96793/home/88593106,RAM MLS,396438.0,N,Y,20.8866509,-156.4954628
PAST SALE,September-8-2022,Condo/Co-op,11 Koiula Ln #125,Kahului,HI,96732,525000,2.0,2.0,Kahului,772.0,213444.0,1994.0,,680.0,533.0,Sold,,,https://www.redfin.com/HI/Kahului/11-Koiula-Ln-96732/unit-125/home/71727538,RAM MLS,396442.0,N,Y,20.8864412,-156.4857055
PAST SALE,October-30-2022,Single Family Residential,160 Lahai Ln,Kahului,HI,96732,1239000,3.0,2.5,Kahului,1937.0,6743.0,2018.0,,640.0,101.0,Sold,,,https://www.redfin.com/HI/Kahului/160-Lahai-Ln-96732/home/88582343,RAM MLS,396691.0,N,Y,20.8685571,-156.4884173
PAST SALE,October-20-2022,Single Family Residential,205 Kono Pl,Kahului,HI,96732,725000,3.0,2.0,Kahului,1892.0,9574.0,1961.0,,383.0,,Sold,,,https://www.redfin.com/HI/Kahului/205-Kono-Pl-96732/home/88595595,RAM MLS,395679.0,N,Y,20.8834975,-156.4843364
PAST SALE,October-20-2022,Single Family Residential,794 Makali'i St,Kahului,HI,96732,795000,3.0,1.0,Kahului,1108.0,8320.0,1975.0,,718.0,,Sold,,,https://www.redfin.com/HI/Kahului/794-Makalii-St-96732/home/88597077,RAM MLS,393416.0,N,Y,20.8710876,-156.4684669
PAST SALE,November-9-2022,Single Family Residential,802 Apapane Pl,Kahului,HI,96732,903000,4.0,2.5,Kahului,1560.0,7505.0,1975.0,,579.0,,Sold,,,https://www.redfin.com/HI/Kahului/802-Apapane-Pl-96732/home/88597302,RAM MLS,396961.0,N,Y,20.8700396,-156.4720942
PAST SALE,September-21-2022,Single Family Residential,2867 Pulima Dr,Hilo,HI,96720,450000,3.0,2.0,Kaumana Estates Subdivision,1010.0,15011.0,1985.0,,446.0,,Sold,,,https://www.redfin.com/HI/Hilo/2867-Pulima-Dr-96720/home/79204304,HI Information Service,662987.0,N,Y,19.67705,-155.1654373
PAST SALE,October-3-2022,Single Family Residential,92-658 Welo St,Kapolei,HI,96707,1200000,4.0,3.0,Makakilo-kahiwelo,1928.0,6561.0,2012.0,,622.0,50.0,Sold,,,https://www.redfin.com/HI/Kapolei/92-658-Welo-St-96707/home/88470000,HiCentral MLS,202214928.0,N,Y,21.3486485,-158.0785616
PAST SALE,September-11-2022,Single Family Residential,91-1259B Kilipue St #2901,Ewa Beach,HI,96706,800000,3.0,2.5,Ewa Villages-hoonani,1579.0,4316.0,2014.0,,507.0,340.0,Sold,,,https://www.redfin.com/HI/Ewa-Beach/91-1341-Kilipue-St-96706/unit-2901/home/91493316,HiCentral MLS,202213421.0,N,Y,21.3487208,-158.0341323
PAST SALE,September-23-2022,Single Family Residential,374 Palakiko St,Hilo,HI,96720,550000,3.0,2.5,Machado Acres Subdivision,1744.0,10807.0,1979.0,,315.0,,Sold,,,https://www.redfin.com/HI/Hilo/374-Palakiko-St-96720/home/88413010,HI Information Service,664110.0,N,Y,19.6743323,-155.0874582
PAST SALE,September-1-2022,Single Family Residential,91-1799 Kupeleko Pl,Ewa Beach,HI,96706,905000,4.0,2.0,Ewa Villages,1248.0,5736.0,2003.0,,725.0,30.0,Sold,,,https://www.redfin.com/HI/Ewa-Beach/91-1799-Kupeleko-Pl-96706/home/63959755,HiCentral MLS,202207067.0,N,Y,21.3458107,-158.0380862
PAST SALE,September-18-2022,Single Family Residential,92-628 Makakilo Dr,Kapolei,HI,96707,1050000,3.0,2.5,Makakilo-lower,1692.0,6537.0,1972.0,,621.0,,Sold,,,https://www.redfin.com/HI/Kapolei/92-628-Makakilo-Dr-96707/home/91433519,HiCentral MLS,202213485.0,N,Y,21.3481121,-158.083359
PAST SALE,September-6-2022,Single Family Residential,91-146 Wailohia Pl,Ewa Beach,HI,96706,780000,3.0,2.0,Ewa Gen Soda Creek,1264.0,3360.0,1988.0,,617.0,,Sold,,,https://www.redfin.com/HI/Ewa-Beach/91-146-Wailohia-Pl-96706/home/63930164,HiCentral MLS,202207488.0,N,Y,21.3437931,-158.0278538
PAST SALE,October-30-2022,Condo/Co-op,91-1135 Puamaeole St Unit 20C,Ewa Beach,HI,96706,390000,1.0,1.0,Ewa Gen Soda Creek,485.0,647476.0,1989.0,,804.0,272.0,Sold,,,https://www.redfin.com/HI/Ewa-Beach/91-1135-Puamaeole-St-96706/unit-20C/home/88572733,HiCentral MLS,202219399.0,N,Y,21.3444951,-158.0282137
PAST SALE,November-6-2022,Condo/Co-op,91-1180 Puamaeole St Unit 10A,Ewa Beach,HI,96706,499000,2.0,1.5,Ewa Gen Soda Creek,717.0,,1989.0,,696.0,444.0,Sold,,,https://www.redfin.com/HI/Ewa-Beach/91-1180-Puamaeole-St-96706/unit-10A/home/63794854,HiCentral MLS,202220313.0,N,Y,21.3444951,-158.0282137
PAST SALE,September-30-2022,Single Family Residential,844 Hoalauna Way,Hilo,HI,96720,480000,3.0,2.0,Komohana Gardens Subdivison,1740.0,10680.0,1974.0,,276.0,18.0,Sold,,,https://www.redfin.com/HI/Hilo/844-Hoalauna-Way-96720/home/88412641,HI Information Service,661734.0,N,Y,19.6895248,-155.0924647
PAST SALE,October-25-2022,Single Family Residential,127 Lukia St,Hilo,HI,96720,375000,3.0,2.0,Hilo Country Club Estates,1320.0,10021.0,1973.0,,284.0,,Sold,,,https://www.redfin.com/HI/Hilo/127-Lukia-St-96720/home/88417498,HI Information Service,663087.0,N,Y,19.6789999,-155.1406787
PAST SALE,September-26-2022,Vacant Land,217 S Wilder Rd,Hilo,HI,96720,700000,,,Kukuau - 1st,,4295321.0,,,,,Sold,,,https://www.redfin.com/HI/Hilo/217-S-Wilder-Rd-96720/home/144049487,HI Information Service,664441.0,N,Y,19.6728702,-155.1412546
PAST SALE,August-17-2022,Single Family Residential,95-409 Kaeolau Way,Mililani,HI,96789,1880000,5.0,4.0,Mililani Mauka,2866.0,7314.0,2003.0,,656.0,47.0,Sold,,,https://www.redfin.com/HI/Mililani/95409-Kaeolau-Way-96789/home/180298682,HiCentral MLS,202212639.0,N,Y,21.4731805,-157.9877982
PAST SALE,September-22-2022,Single Family Residential,95-1060 Haalilo St,Mililani,HI,96789,1320000,4.0,2.5,Mililani Mauka,2102.0,5910.0,2003.0,,628.0,48.0,Sold,,,https://www.redfin.com/HI/Mililani/95-1060-Haalilo-St-96789/home/63988984,HiCentral MLS,202213914.0,N,Y,21.4728757,-157.9887619
PAST SALE,October-18-2022,Single Family Residential,95-1026 Hoakua St #90,Mililani,HI,96789,1077000,3.0,2.5,Mililani Mauka,1614.0,3226.0,2001.0,,667.0,111.0,Sold,,,https://www.redfin.com/HI/Mililani/95-1026-Hoakua-St-96789/unit-90/home/63927704,HiCentral MLS,202219070.0,N,Y,21.4773499,-157.986992
PAST SALE,September-8-2022,Condo/Co-op,95-1151 Makaikai St #102,Mililani,HI,96789,584000,3.0,2.0,Mililani Mauka,924.0,,1993.0,,632.0,478.0,Sold,,,https://www.redfin.com/HI/Mililani/95-1151-Makaikai-St-96789/unit-102/home/63752799,HiCentral MLS,202210620.0,N,Y,21.4708831,-157.9982245
PAST SALE,September-15-2022,Condo/Co-op,95-1168 Makaikai St #112,Mililani,HI,96789,580000,2.0,2.0,Mililani Mauka,785.0,,1994.0,,739.0,478.0,Sold,,,https://www.redfin.com/HI/Mililani/95-1168-Makaikai-St-96789/unit-112/home/63753812,HiCentral MLS,202214773.0,N,Y,21.472836,-157.997674
PAST SALE,September-1-2022,Single Family Residential,95-1053 Puuanu St #79,Mililani,HI,96789,1130000,3.0,2.5,Mililani Mauka,1614.0,3588.0,2002.0,,700.0,91.0,Sold,,,https://www.redfin.com/HI/Mililani/95-1053-Puuanu-St-96789/unit-79/home/63917576,HiCentral MLS,202213875.0,N,Y,21.4790786,-157.989444
PAST SALE,August-29-2022,Single Family Residential,94-247 Kuanalio Loop,Mililani,HI,96789,1075000,4.0,2.0,Mililani Area,1544.0,5000.0,1978.0,,696.0,119.0,Sold,,,https://www.redfin.com/HI/Mililani/94-247-Kuanalio-Loop-96789/home/63990589,HiCentral MLS,202213893.0,N,Y,21.4397909,-158.0237185
PAST SALE,,Single Family Residential,625 Holua Dr,Kahului,HI,96732,800000,3.0,3.5,,1846.0,10999.0,1967.0,,433.0,,,,,https://www.redfin.com/HI/Kahului/625-Holua-Dr-96732/home/88596297,,,N,Y,20.8767991,-156.4840458
PAST SALE,September-27-2022,Single Family Residential,21 Ku'uhale Pl,Kahului,HI,96732,866250,4.0,3.0,Kahului,1850.0,6159.0,1999.0,,468.0,,Sold,,,https://www.redfin.com/HI/Kahului/21-Kuuhale-Pl-96732/home/71647471,RAM MLS,396675.0,N,Y,20.8720706,-156.4839993
PAST SALE,October-19-2022,Single Family Residential,4380 Lea Ln,Hanapepe,HI,96716,740000,3.0,2.0,Hanapepe,1200.0,7781.0,1975.0,,617.0,,Sold,,,https://www.redfin.com/HI/Hanapepe/4380-Lea-Ln-96716/home/88642572,HI Information Service,664379.0,N,Y,21.9060307,-159.5902462
PAST SALE,October-13-2022,Single Family Residential,47-112 Honekoa St,Kaneohe,HI,96744,1180000,3.0,1.0,Lulani Ocean,972.0,7200.0,1957.0,,1214.0,,Sold,,,https://www.redfin.com/HI/Kaneohe/47-112-Honekoa-St-96744/home/88553370,HiCentral MLS,202217197.0,N,Y,21.4523005,-157.8252389
PAST SALE,October-6-2022,Condo/Co-op,77-6469 Alii Dr #225,Kailua-kona,HI,96740,750000,2.0,2.0,Pahoehoe 1st - Kapalaalaea 2nd (beach Sec),1030.0,,1976.0,,728.0,990.0,Sold,,,https://www.redfin.com/HI/Kailua-Kona/77-6469-Alii-Dr-96740/unit-225/home/88433181,HI Information Service,664239.0,N,Y,19.5941493,-155.9701345
PAST SALE,September-27-2022,Single Family Residential,159 Anamuli St,Kahului,HI,96732,1073000,3.0,2.5,Kahului,2241.0,5249.0,2008.0,,479.0,63.0,Sold,,,https://www.redfin.com/HI/Kahului/159-Anamuli-St-96732/home/71678418,RAM MLS,396457.0,N,Y,20.8612989,-156.4835807
PAST SALE,October-18-2022,Single Family Residential,5011 Awawa Rd,Hanapepe,HI,96716,1250000,4.0,3.0,Hanapepe,2167.0,124669.0,2017.0,,577.0,,Sold,,,https://www.redfin.com/HI/Hanapepe/5011-Awawa-Rd-96716/home/88642479,HI Information Service,661920.0,N,Y,21.919287,-159.580025
PAST SALE,August-26-2022,Vacant Land,HAKALAU NUI,Hakalau,HI,96710,530000,,,Hakalau Nui,,446316.0,,,,,Sold,,,https://www.redfin.com/HI/Hakalau/HAKALAU-NUI-96710/home/180613095,HI Information Service,662849.0,N,Y,19.88448422,-155.1417748
